"text","label"
"﻿The threatened extinction of the tiger in India, the perilous existence of the orangutan in Indonesia, the plight of the panda: these are wildlife emergencies with which we have become familiar. They are well-loved animals that no one wants to see disappear. But, now, scientists fear the real impact of declining wildlife could be closer to home, with the threat to creatures such as ladybirds posing the gravest danger to biodiversity. 
Climate change, declining numbers of animals, rising numbers of humans and the rapid rate of species extinction mean a growing number of scientists now declare us to be in the Anthropocene – the geological age of extinction when humans finally dominate the ecosystems. 
WWF’s Living Planet Index (LPI) 2014 seemed to confirm that grim picture, with statistics on the world’s wildlife population that showed a dramatic reduction in numbers across countless species. The LPI showed the number of vertebrates had declined by 52% over four decades. Biodiversity loss has now reached “critical levels ”. Some populations of mammals, birds, reptiles and amphibians have suffered even bigger losses, with freshwater species declining by 76% over the same period. 
But it’s the creatures that provide the most “natural capital” or “ecosystem services” that are getting many scientists really worried. Three quarters of the world’s food production is thought to depend on bees and other pollinators such as hoverflies. Never mind how cute a panda is or how stunning a tiger – it’s worms that are grinding up our waste and taking it deep into the soil to turn into nutrients, and bats that are catching mosquitoes and keeping malaria rates down. A study in North America has valued the loss of pestcontrol from ongoing bat declines at more than $22bn in lost agricultural productivity. 
“It’s the loss of the common species that will impact on people, not so much the rarer creatures because, by the very nature of their rarity, we’re not reliant on them in such an obvious way,” said Dr Nick Isaac, a macroecologist at the Centre for Ecology & Hydrology in Oxfordshire. He says that recent work he and colleagues have been doing suggests that Britain’s insects and other invertebrates are declining just as fast as vertebrates, with “serious consequences for humanity”. “The really interesting thing about this work is that we are learning that it’s not just about the numbers of species going extinct, but the actual numbers in a population; that’s the beginning of a fundamental shift in our understanding,” he says. 
He pointed to the fact that between 23 and 36% of all birds, mammals and amphibians used for food or medicine are now threatened with extinction. In many parts of the world, wild- animal food sources are a critical part of the diet, particularly for the poor. 
The blame, most agree, sits with unsustainable human consumption damaging ecosystems, creating climate change and destroying habitats at a far faster rate than previously thought. But, this time, it’s not just the “big, cuddly mammals” we have to worry about losing but the smaller, less visible creatures upon which we depend – insects, creepy- crawlies and even worms. They might not be facing immediate extinction but a decline in their numbers will affect us all. “We are going to feel the impact of those losses. With the UK species, the pattern is much the same with invertebrates as it is with vertebrates. It’s not as simplistic as 'fish die and people starve' – it’s more complex,” said Isaac. 
Humans, said TV naturalist Sir David Attenborough in 2013, are a “plague on earth”, but WWF claims there is still time to stop the rot. Its UK Chief Executive, David Nussbaum, said: “The scale of the destruction highlighted in this report should act as a wake-up call for us all. We all – politicians, business and people – have an interest, and a responsibility, to act to ensure we protect what we all value: a healthy future for people and nature. 
“Humans are cutting down trees more quickly than they can regrow, harvesting more fish than the oceans can restock, pumping water from our rivers and aquifers faster than rainfall can replenish them and emitting more carbon than the oceans and forests can absorb,” he said.  
","C2"
"It's getting difficult, even for a defense attorney, to keep track of the allegations against Bill Cosby. Recently, the embattled comedian's attorneys filed a motion to dismiss a lawsuit accusing the actor-comedian of sexually assaulting plaintiff Judith Huth in 1974 at the Playboy Mansion when she was 15.
Huth claims she and a 16-year-old friend met Cosby at a Los Angeles-area film shoot. A week later Cosby allegedly plied them with drinks at a tennis club, after which the lawsuit states that Cosby took her to the Playboy Mansion. At the mansion, Cosby allegedly forced her to perform a sex act on him.
Cosby and his attorneys are not going quietly into the good night. They have filed a demurrer , which challenges the legal sufficiency of the claims or the complaint itself. A demurrer essentially says the complaint is so defective as written, that it should be dismissed His attorneys have also gone on the offensive, asking the court to impose sanctions against the attorneys who filed this lawsuit.
In the court of public opinion, many have already concluded that there is something to these mounting accusations. On the other hand, perhaps the jury of public sentiment will be swayed by Camille Cosby's retort today that media coverage of her husband is comparable to the Rolling Stone UVA alleged gang rape article. Verdicts in the court of public opinion are mercurial and rarely restrained by the same strictures applied by the actual judiciary.
In real court, however, the rules are different. Huth's attorneys should have complied with these rules. If they knew it was impossible to comply with the rules, then the attorneys knew when they filed the complaint that it was fatally defective. Irrespective of the breakdown in communication between lawyer and client, this complaint should probably be dismissed.
Cosby breaks his silence
Huth filed her complaint long after the time permitted by the statute of limitations. Statutes of limitations are laws that set the maximum period during which one can wait before filing a lawsuit, and they vary depending on the state and type of case. By definition, they deny access to a substantive claim for a purely procedural reason.
While limitations periods are arbitrary, the public policy is not: defendants deserve protection of the law too. It makes sense that you should not have to be hauled into court tomorrow for a fender bender you got into with your 1977 AMC Gremlin... in 1977.
But there's a big difference between a minor traffic accident and sexual assault cases. Limitations periods are more controversial in sexual assault cases because complainants -- sometimes children -- will repress memories, or fear coming forward. Indeed, the abject terror or trauma caused by an assailant may be why the victim lets the limitations period run.
Accordingly, some jurisdictions have special rules extending the time to file in cases of childhood sexual abuse. Under California law, the only way that an alleged victim of childhood sexual abuse is able to bring an otherwise time-barred claim is to allege that the psychological injury was repressed and was only discovered within the last three years.
Since this constitutes a potentially limitless limitations period, the rule has two major safeguards built into it to avoid meritless claims and protect the rights of would-be defendants.
First, when asserting claims based on alleged childhood sexual abuse, a plaintiff over the age of 26 has to file Certificates of Merit, documents executed by a licensed mental health practitioner attesting that the allegations have merit. Cosby's attorneys correctly point out that Huth failed to file the requisite certificates, which exposes the complaint itself to attack. The public policy behind this rule is sound: taking a plaintiff's word that they repressed a memory that caused them to miss the statute of limitations invites uncertainty and fraud.
Huth was 15 years old in 1974 when the alleged abuse took place, and at least 55 years old when she filed this lawsuit. However, Cosby's lawyers point out she attempted to sell this story to the tabloids more than nine years ago. Even if Huth is allowed to file these certificates, what medical professional will certify her lost memory until three years ago of an event... that she tried to profit from by selling word of it some years before that ?
Second, the rule provides some protection to would-be defendants and their privacy. After all, requiring some initial scientific proof of a repressed memory and injury is a good idea, but a medical provider can not really provide any assurances about the identity of an assailant -- other than relying upon the patient's words.
That's why a plaintiff is prohibited under the rules from identifying the defendant by name until the court gives permission. Huth could have complied with this rule by naming Cosby as John Doe, or some anonymous designation. She did n't. Her attorneys filed her Complaint naming Cosby.
You might think this is just a clerical gaffe that could be remedied, as many are, by filing an amended complaint -LRB- as she eventually did -RRB-. Cosby's attorneys point out that this is no mere mistake that can be fixed. Plaintiff already identified Cosby in the complaint prior to obtaining court permission.
Even if Huth amended her complaint, Cosby's name is out there. As Jennifer Lawrence, Kate Upton, and many at Sony have learned, you ca n't un-ring the privacy bell -- once your name -LRB- or image -RRB- is out there, it's out there.
Childhood sexual abuse is a detestable crime, and the injuries last a lifetime. Recognizing this, modern jurisdictions have amended the normally inflexible statutes of limitations to allow victims their day in court, while seeking to protect would-be defendants from meritless claims. Huth's case illustrates that these rules are not merely procedural. Violating these protective rules threatens the public perception of other legitimate victims who want their day in court.
The court of public opinion will likely ignore these violations as technicalities, and continue to judge, and condemn Cosby. That's how that court operates -- unfettered by the nuisances of the rules of procedure or evidence. But, under the rules of the Superior Court of California, this complaint should be dismissed.
","C2"
"﻿The mass collection of telephone records by government surveillance programmes poses a clear threat to the personal privacy of ordinary citizens, according to US researchers who used basic phone logs to identify people and uncover confidential information about their lives. 
Armed with anonymous “metadata” on people’s calls and texts, but not the content of the communications, two scientists at Stanford University worked out individuals’ names, where they lived and the names of their partners. But that was not all. 
The same data led them to uncover potentially sensitive information about some individuals. One man was found to own a rifle, while another had recently been diagnosed with an irregular heartbeat. Other data pointed to a new pregnancy and a person with multiple sclerosis. 
The results highlight the extraordinary power of telephone metadata – the number called, when and for how long – particularly when it is paired with public information available from services such as Google, Yelp and Facebook. The value of the data, which is not subject to the same legal protections as the content of people’s communications, has long been recognized by the security services. As Stewart Baker, the former general counsel at the US National Security Agency (NSA), put it in the aftermath of Edward Snowden’s revelations: “Metadata absolutely tells you everything about somebody’s life.” 
Patrick Mutchler, a computer security researcher at Stanford, said that while the power of metadata was understood by those gathering the information, the public was largely in the dark because so few published studies have revealed how rich the data is. “That makes it difficult for people with strong opinions about these programmes to fight them. Now, we have hard evidence we can point to that didn’t exist in the past,” he said. 
For the study, the researchers signed up 823 people who agreed to have metadata collected from their phones through an Android app. The app also received information from their Facebook accounts, which the scientists used to check the accuracy of their results. In all, the researchers gathered metadata on more than 250,000 calls and over 1.2m texts. 
Analysts who logged into the NSA’s metadata-gathering system were initially allowed to examine data up to three hops away from an individual. A call from the target individual’s phone to another number was one hop. From that phone to another was two hops. And so on. The records available to analysts stretched back for five years. The collection window has now been restricted to two hops and 18 months at most. 
Writing in the journal Proceedings of the National Academy of Sciences, Mutchler describes how, on a shoestring budget, he and fellow graduate student, Jonathan Mayer, uncovered a wealth of personal information, some of it sensitive, about people who took part in the study. Through automatic and manual searches, they identified 82% of people’s names. The same technique gave them the names of businesses the people had called. When these were plotted on a map, they revealed clusters of local businesses, which the scientists speculated surrounded the person’s home address. In this way, they named the city people lived in 57% of the time, and were nearly 90% accurate in placing people within 50 miles of their home. Mutchler believes some of the misses came from people not updating their Facebook page when they moved out of their parents’ home, for example, to go to college. 
The scientists next delved into more personal territory. Using a simple computer program to analyse people’s call patterns, they inferred who among the study volunteers was in a relationship. Once they knew the owner of a particular number had a partner, identifying the significant other was easy, they report. 
For the final part of the study, the researchers delved even deeper, to see what sensitive information they could glean from telephone metadata. They gathered details on calls made to and from a list of organizations, including hospitals, pharmacies, religious groups, legal services, firearms retailers and repair firms. From these, they pieced together some extraordinary vignettes from people’s lives. 
The metadata from one person in the study showed they had a long call from a cardiology centre, spoke briefly with a medical laboratory, answered a number of short calls from a local pharmacy and then made calls to a hotline for abnormal heart-rate monitoring devices. Another participant made frequent calls to a local gun supplier that specialized in semi- automatic rifles and later placed a number of long calls to the customer support hotline run by a major gun manufacturer that produced the rifles. The metadata from two others suggested one had multiple sclerosis and the other had just become pregnant. 
“All of this should be taken as an indication of what is possible with two graduate students and limited resources,” said Mutchler, who argues that the findings should make policymakers think twice before authorizing mass surveillance programmes. “Large-scale metadata surveillance programmes, like the NSA’s, will necessarily expose highly confidential information about ordinary citizens,” the scientists write, adding: “To strike an appropriate balance between national security and civil liberties, future policymaking must be informed by input from relevant sciences.” 
Ross Anderson, professor of security engineering at Cambridge University, said the study provided numbers that discussions can now be based on. “With the right analytics running over nation- scale communications data, you can infer huge amounts of sensitive information on everyone. We always suspected that, of course, but here’s the data.”  
","C2"
"In hermeneutics, interpretive experience is typically clarified in reference to understanding. In this context, when we say that we understand, what we mean is that we have really gotten at something through an attempt at interpretation; and, when we say we do not understand, we mean that we have not really gotten anywhere at all with our interpretation. For this reason, understanding can be described as a ‘success’ of interpretation (even if, since Heidegger, understanding is more commonly described as a fulfillment, realization, or enactment). In hermeneutics, such success of understanding is not measured by norms and methods typical of the modern natural sciences and quantitative social sciences, such as whether our understanding derives from a repeatable experiment, nor by norms typical of much of modern philosophy, such as whether our understanding has indubitable epistemic foundations.
Now, philosophers associated with hermeneutics describe the success of understanding in a number of manners. However else the success of understanding is described, though, it is typically also described as edifying or educative. Indeed, Hans-Georg Gadamer, the philosopher perhaps most closely associated with hermeneutics in our times, closely connects interpretive experience with education. By education, he has in mind the concept of formation (Bildung) that had been developed in Weimar classicism and that continued to influence nineteenth-century romanticism and historicism in Germany (Truth and Method, Part I.1).[1] Education, as formation, involves more than the acquisition of expertise, knowledge, or information; it concerns the enlargement of our person though formal instruction, especially in the arts and humanities, as well as through extensive and variegated experience. Accordingly, the success of understanding is educative in that we learn from our interpretive experience, perhaps not only about a matter, but thereby also about ourselves, the world, and others.
That the success of understanding is educative in this manner can be clarified by an example, say, in reading a text such as Thucydides’ History of the Peloponnesian War. When we say that we understand this text, we mean that our attempts to interpret it (whether rigorously, as in scholarship, or more casually, as in evening reading) have gotten at something, perhaps: that in politics, prudent reasoning is not always persuasive enough to stem the tide of war. Certainly, we have not arrived at this understanding in result of repeatable scientific experiment or based on an indubitable epistemic foundation. But it is not for this reason any less educative. In this understanding, we have come to something that we can agree or disagree with, something that in any case expands or changes our views about the role of reason in politics (and no doubt then also of public discourse and the causes of war), and, finally, something that can also teach us something about ourselves and the world in which we find ourselves.","C2"
"Deep learning is at the heart of the current rise of artificial intelligence. In the field of computer
vision, it has become the workhorse for applications ranging from self-driving cars to surveillance and
security. Whereas, deep neural networks have demonstrated phenomenal success (often beyond human
capabilities) in solving complex problems, recent studies show that they are vulnerable to adversarial attacks
in the form of subtle perturbations to inputs that lead a model to predict incorrect outputs. For images,
such perturbations are often too small to be perceptible, yet they completely fool the deep learning models.
Adversarial attacks pose a serious threat to the success of deep learning in practice. This fact has recently
led to a large influx of contributions in this direction. This paper presents the first comprehensive survey on
adversarial attacks on deep learning in computer vision. We review the works that design adversarial attacks,
analyze the existence of such attacks and propose defenses against them. To emphasize that adversarial
attacks are possible in practical conditions, we separately review the contributions that evaluate adversarial
attacks in the real-world scenarios. Finally, drawing on the reviewed literature, we provide a broader outlook
of this research direction.
INDEX TERMS Deep learning, adversarial perturbation, black-box attack, white-box attack, adversarial
learning, perturbation detection.
I. INTRODUCTION
Deep Learning [1] is providing major breakthroughs in solving the problems that have withstood many attempts of
machine learning and artificial intelligence community in
the past. As a result, it is currently being used to decipher
hard scientific problems at an unprecedented scale, e.g. in
reconstruction of brain circuits [2]; analysis of mutations in
DNA [3]; prediction of structure-activity of potential drug
molecules [4], and analyzing the particle accelerator data [5]
[6]. Deep neural networks have also become the preferred
choice to solve many challenging tasks in speech recognition [7] and natural language understanding [8].
In the field of Computer Vision, deep learning became the
center of attention after Krizhevsky et al. [9] demonstrated the
impressive performance of a Convolutional Neural Network
(CNN) [10] based model on a very challenging large-scale
visual recognition task [11] in 2012. A significant credit for
the current popularity of deep learning can also be attributed
to this seminal work. Since 2012, the Computer Vision community has made numerous valuable contributions to deep
learning research, enabling it to provide solutions for the
problems encountered in medical science [21] to mobile
applications [179]. The recent breakthrough in artificial intelligence in the form of tabula-rasa learning of AlphaGo
Zero [14] also owes a fair share to deep Residual Networks
(ResNets) [15] that were originally proposed for the task of
image recognition.
With the continuous improvements of deep neural network
models [15], [144], [166]; open access to efficient deep learning software libraries [175]–[177]; and easy availability of
hardware required to train complex models, deep learning
is fast achieving the maturity to enter into safety and security critical applications, e.g. self driving cars [12], [180],
surveillance [13], maleware detection [34], [107], drones and
robotics [155], [178], and voice command recognition [7].
With the recent real-world developments like facial recognition ATM [181] and Face ID security on mobile phones [182],
it is apparent that deep learning solutions, especially those
originating from Computer Vision problems are about to play
a major role in our day-to-day lives.","C2"
"Many philosophers recognize a distinction between two kinds of mental events. (A) The first goes by many names, e.g., phenomenal experiences, occurrences of qualitative consciousness, the what-it-is-like of experience, qualia. Pains, afterimages, and tastes can serve as examples. (B) Mental events of the second kind are occurrent propositional attitudes, e.g., (occurrent) beliefs and desires. Arguments about epiphenomenalism may concern either type of mental event, and it should not be assumed that an argument given for one type can be rephrased without loss for the other. The two types can often be connected, however, through beliefs that one has one’s experiences. Thus, if it is held that pains have no physical effects, then one must say either (i) pains do not cause beliefs that one is in pain, or (ii) beliefs that one is in pain are epiphenomenal. For, if pains caused beliefs that one is in pain, and the latter had physical effects, then pains would, after all, have effects in the physical world (albeit indirectly). But epiphenomenalism says mental events have no effects in the physical world.[1]
The central motivation for epiphenomenalism lies in the premise that whenever there is a sufficient cause of a physical event, there is a sufficient physical cause of that event. If a mental event is something other than a physical event, then for it to make any causal contribution of its own in the physical world would require a violation of physical law. Descartes’ (1649) interactionist model proposed that nonphysical events could cause small changes in the shape of the pineal gland. But such nonphysical effects, however slight, would mean that the physical account of motion is false — for that account says that there will be no such change of shape unless there is a physical force that causes it.
One may try to rescue mental efficacy by supposing that whenever there is a mental effect in the physical world there is also a physical force that is a sufficient cause of the effect. This view, however, both offends Occamist principles and fails to satisfy the leading anti-epiphenomenalist intuition, namely, that the mental makes a difference to the physical, i.e., that it leads to behavior that would not have happened in absence of the mental. The view also leads to an epistemological problem: If there is always a sufficient physical cause for whatever a mental event is supposed to produce, then one could never be in a position where one needs to suppose there is anything non-physical at work, and thus there could never be any reason to introduce mental causes into one’s account of neural events or behavior.
Many contemporary thinkers would respond to the central motivation for epiphenomenalism by denying its dualistic presupposition, i.e., by holding that mental events are identical with physical events, and may therefore have physical effects. Questions that remain for such physicalistic views will be explained in section 3. For now, it should be noted that the argument stated in the previous two paragraphs is not supposed to be an argument for dualism, but only for adopting epiphenomenalism, once dualism is accepted.
Further support for epiphenomenalism can be derived from the fact, noted by Wilhelm Wundt (1912), that “each simple sensation is joined to a very complicated combination of peripheral and central nerve processes”, together with the fact that the causes of behavior are likewise complex neural events. This latter fact makes it natural to look for complex events throughout the causal chain leading to behavior; and these can be found in the neural events that are required for the occurrence of simple sensations. The sensations themselves could not contribute to behavior without first having neural effects that are more complex than themselves. Thus an anti-epiphenomenalist stance would require us to prefer the hypothesis that simple sensations cause (relatively) complex neural events over the hypothesis that complex neural events (that are required in any case for the causation of sensations) are adequate to cause the neural events required for the causation of behavior.
","C2"
"Private social audio app Clubhouse is attracting masses of new users from mainland China, where the U.S. app remains uncensored by authorities despite flourishing discussions on rights, national identity and other sensitive topics.
Western social media apps including Twitter, Facebook and YouTube are banned in China, where the local internet is tightly censored to weed out content that could undermine the ruling communist party.
The Clubhouse app, launched in early 2020, saw explosive growth in user numbers earlier this month after Tesla CEO Elon Musk and Robinhood CEO Vlad Tenev held a surprise discussion on the platform.
Its chat rooms are only accessible via invites from current members, and as of Sunday, invites to the platform were selling for between 50-400 yuan ($7.73 - $69.59) on popular Chinese e-commerce sites.
Reuters directly observed several Chinese-language ‘club’ conversations where thousands of users listened to wide-ranging audio discussions covering topics including Xinjiang detention camps, Taiwan independence and Hong Kong’s National Security Law.
China’s cyber authorities have become increasingly strict in recent years, widening the scope of apps, media outlets and social media sites banned in the country.
While Clubhouse remains uncensored, it is only available on iOS devices and is unavailable in the local Apple app store, both major barriers for its widespread use in China.
Mainland Chinese users can access the app by modifying the location of their app store.
It’s unclear why the app remains unblocked in China, though some foreign social sites with small Chinese followings manage to operate under the radar of censors, including 8kun, a central hub for QAnon followers.
In one club chat centred on Hong Kong politics, activists, journalists and artists discussed former U.S. president Trump and his support base in the former colony.
Another popular Chinese language club on the site as of Saturday involved a rare open exchange between netizens in mainland China, Taiwan and Hong Kong over heightened political tensions in the region.
The discussion became a hot topic on China’s own Twitter-like social media site Weibo on Saturday.
“I don’t know how long this environment can last”, said one user in a popular Weibo post that was liked over 65,000 times. “But I will definitely remember this moment in Internet history.”
($1 = 6.4664 Chinese yuan renminbi)","C2"
"It goes without saying that humans (mammals identifiable as those that stand upright and are comparatively advanced and capable of detailed thought) have pretty remarkable bodies, given all that they've accomplished. (Furthermore, an especially intelligent human brain produced this text!) To be sure, humans have overcome predators, disease, and all sorts of other obstacles over thousands of years.
To fully understand and appreciate these accomplishments, let's take at some of the most well-known parts of the human body!
The head, or the spherical body part that contains the brain and rests at the top of the human body, has quite a few individual organs and body parts on it. (It should quickly be mentioned that hair occupies the space on top of the head, and the ears, the organs responsible for hearing, are located on either side of the head.) From top to bottom, the eyebrows, or horizontal strips of hair that can be found above the eye, are the first components of the head. The eyes are below them, and are round, orb-like organs that allow humans to see.
The eyes make way for the nose, or an external (sticking-out) organ that plays an important part in the breathing and bacteria-elimination processes. Below that is the mouth, or a wide, cavernous organ that chews food, removes bacteria, helps with breathing, and more. The mouth contains teeth, or small, white-colored, pointed body parts used to chew food, and the tongue, or a red-colored, boneless organ used to chew food and speak.
The neck is the long body part that connects the head to the chest (the muscular body part that protects the heart and lungs), and the stomach, or the part of the body that contains food and liquid-processing organs, comes below that.
The legs are the long, muscular body parts that allow humans to move from one spot to another and perform a variety of actions. Each leg contains a thigh (a thick, especially muscular body part used to perform strenuous motions; the upper part of the leg) and a calf (thinner, more flexible body part that absorbs the shock associated with movement; the lower part of the leg). Feet can be found at the bottom of legs, and each foot is comprised of five toes, or small appendages that help balance.
Arms are long, powerful body parts that are located on either side of chest, below the shoulders;arms are comprised of biceps (the thicker, more powerful upper portion), and forearms (the thinner, more flexible lower portion). Hands, or small, gripping body parts used for a tremendous number of actions, are at the end of arms. Each hand contains five fingers, or small appendages used to grip objects.
The aforementioned shoulders are rounded body parts that aid arms' flexibility. One's back is found on the opposite side of the stomach, and is a flat section of the body that contains important muscles that're intended to protect the lungs and other internal organs, in addition to helping humans perform certain motions and actions.","C2"
"Reality television featuring law enforcement officers on the beat is nothing new. A show featuring a lawman who makes jailed inmates wear pink underwear and uses actors to trick suspects, however, is a new twist.
Maricopa Co.. Sheriff Joe Arpaio now has his own TV show, Smile: You 're Under Arrest. 
Maricopa County, Arizona, Sheriff Joe Arpaio -- whose showy brand of justice has raised charges of discrimination and civil-rights abuses while making him a hero among fans of his tough-on-crime attitudes -- will star in Smile: You 're Under Arrest. 
The show, which premiers this weekend on Fox Reality Channel, features Arpaio and other officers using elaborate ploys crafted by comedy writers and carried out by professional actors to arrest suspects with outstanding warrants.
In one, a suspect is invited to a fake fashion shoot and told he's going to become a supermodel, according to Fox Reality's Web site. In another, a suspect is tricked into what he thinks is a job as a movie extra and, after a staged argument between the film's director and another actor, gets promoted to the starring role.
 It's kind of fun to show how stupid they are and, as I say, the looks on their face, Arpaio, 76, said of the suspects wanted for DUIs, drug charges, missed court dates and other offenses. Watch Arpaio explain his methods 
But Arpaio's critics are n't amused.
They say they fear the show will give the controversial sheriff positive publicity, ignoring what they call a darker side to his 16-year tenure as top lawman in the county that includes Phoenix.
 It's going to celebrate a sheriff that's frankly scaring this community, a sheriff that has seen violent crime increase significantly in his county, a sheriff that is racially profiling the Latino community, and I doubt that the show is going to reflect that, said Paco Fabian, spokesman for the immigrant-rights group America's Voice.
In a statement on the group's Web site, Fabian calls Arpaio a modern day Bull Connor, comparing him to the public safety commissioner in 1960s Birmingham, Alabama, whose use of attack dogs and firehoses on civil rights demonstrators made him a symbol of racial intolerance.
Dubbed America's Toughest Sheriff, Arpaio makes many of his county's 10,000 or so inmates live in tents. He reinstituted chain gangs -- including crews for women and juveniles -- banned smoking, coffee and movies in his jails and, most recently, moved to require all inmates with money in their jail accounts to pay for their own meals.
And then, of course, there's the pink underwear.
 They were stealing the white underwear, smuggling the underwear out of the jail, Arpaio told CNN. So you know what ? Give them pink. The other reason is they hate pink. Why would you give the 10,000 inmates the color they like ? 
Earlier this year, the mayor of Phoenix wrote a letter to the U.S. attorney general's office, asking the FBI and the U.S. Justice Department's civil rights division to investigate Arpaio's aggressive illegal immigration crackdowns. Mayor Phil Brown wrote that Arpaio's sweeps show a pattern and practice of conduct that includes discriminatory harassment, improper stops, searches and arrests. 
The letter came after Arpaio, who had already been the target of hundreds of lawsuits, launched a series of what he calls crime-suppression patrols in largely Latino neighborhoods. Critics say the patrols use racial profiling to unfairly target Hispanic drivers and pedestrians, while Arpaio says they have resulted in the deportation of hundreds of illegal immigrants, including some with criminal records.
 We are the only ones cracking down on the state's human smuggling law, Arpaio said.
Fabian said America's Voice is considering putting pressure on companies that advertise during Arpaio's show. Either way, the series offers another moment in the spotlight for a lawman who has never shied away from it.
 I 'm not going to brag, Arpaio said, but there is n't anybody in the world who does n't know who this sheriff is. 
CNN's Brooke Anderson and Doug Gross contributed to this report.
","C2"
"Hume proposes that feeling, not thought, informs us that an object is beautiful or ugly, or that an action exhibits virtue or vice: “The very feeling constitutes our praise or admiration” (T, 471). The feeling or sentiment is itself an aesthetic or moral discrimination. It is prior to, and the basis of, any subsequent expression of praise or admiration. The sentiment is the beauty of the object and it is the virtue of desirable human action. Sentiment is the sole source of values governing human activity. Taste is a “productive faculty, and gilding or staining all natural objects with the colours, borrowed from internal sentiment, raises, in a manner, a new creation.” That new creation is “beauty and deformity, virtue and vice” (EPM, 294). However, the sentiment is calm rather than violent, so an unphilosophical perspective treats it as a property “of the object” (S, 218).
This moral and aesthetic subjectivism attracts Hume for the same reason that it attracts Hutcheson. The appeal to sentiment offers a middle position between the two prevailing theories within English letters, Hobbesian egoism and ethical rationalism. Hutcheson holds that virtue and beauty are not qualities of the people and things to which they are attributed. We may speak as if objects and people have moral and aesthetic properties, but the relevant property is merely an “idea raised in us.” Hume alters Hutcheson’s theory by imposing his own philosophical vocabulary, making beauty an impression rather than an idea. But they agree that to describe a person as virtuous or an object as beautiful is to make a claim about their tendency to cause a certain response. Is it imprudent and “too strong,” Hume asks Hutcheson, to summarize the thesis in the following terms (HL, I, 39–40)? “[W]hen you pronounce any action or character to be vicious, you mean nothing, but that from the constitution of your nature you have a feeling or sentiment of blame from the contemplation of it. Vice and virtue, therefore, may be compared to sounds, colours, heat and cold, which, according to modern philosophy, are not qualities in objects, but perceptions in the mind” (T, 469). Emphasizing Hume’s debt to Hutcheson, Kivy (2003, pp. 307–310), argues that Hume understands beauty very much on the model of colors. Although they are secondary qualities and so do not directly reveal the properties of the occasioning object, some color perception is “true and real” (SOT, 272), and so it is for Hume likewise with beauty. However, virtue and beauty are not strictly analogous to secondary qualities, such as heat and cold, because a critic’s claim that a work is beautiful involves an element of endorsement that does not arise in the observation that ice is cold. The case against reading Humean beauty on the model of ideas of secondary qualities is provided by Shiner (1996) and Taylor (2011).
Hume defends the centrality of sentiment with the following reasoning. Recognitions of virtue and beauty require particular sentiments in human observers. If the discriminations of taste took place without these sentiments, we would lack any motivation to do what we regard as moral. Moral and aesthetic judgments have practical consequences that mere reason lacks. So taste differs from the assent that characterizes understanding or reason (T, 458; EPM, 172; S, 219). Although taste responds to real qualities of objects, we cannot replace the exercise of taste with the assent of reason. In many cases, beauty and gracefulness (both aesthetic and moral) are inexplicable; they resist our efforts at explication, and we must trust the “sure testimony of taste and sentiment” (EPM, 267).","C2"
"Tokyo -LRB- CNN -RRB- A Japanese court has issued a landmark injunction halting plans to restart two nuclear reactors in the west of the country, citing safety concerns, a court official told CNN.
Japan's nuclear watchdog, the Nuclear Regulation Authority, had previously given a green light to the reopening of reactors 3 and 4 of the Kansai Electric Power Company's Takahama nuclear plant.
But locals successfully petitioned the court in Fukui Prefecture, where the plant is located, raising concerns about whether the reactors would survive a strong earthquake.
Japan's 48 nuclear reactors are offline in the wake of the Fukushima disaster in 2011, when a tsunami triggered by a massive earthquake sent a wall of water crashing into the power plant.
Since then, the island nation has imported greater amounts of expensive natural gas and coal to meet its energy needs.
Japanese Prime Minister Shinzo Abe has pushed for a return to nuclear energy, arguing it is essential to the country's economic recovery to reduce the skyrocketing utility bills associated with energy imports.
But opinion polls have consistently shown public opposition to a nuclear restart.
Keith Henry, managing director of Tokyo-based Asia Strategy, which advises businesses on Japanese public policy issues, says the decision will force Abe to rethink the economics of his energy policy.
 That was a body blow -LSB- for Abe -RSB- because it's no longer a political issue, it's a legal issue. It changes the calculus and the dynamics, he said.
 It's now in the courts. And the government is powerless to do anything about it. 
READ MORE: Power company abandons robot stranded inside Fukushima plant
Anti-nuclear activists celebrated following the Fukui District Court's decision in their favor Tuesday.
The nuclear plant operator had argued in court that the plant was safe, meeting heightened safety regulations introduced by the nuclear watchdog following the Fukushima disaster.
It said in a statement that scientific and professional findings showed that the safety of the reactors was assured.
But the court ruled that the new safety standards were loose, lacked rationality and could not guarantee the safety of the plant, an official said.
The power company said it would appeal the decision. We deeply regret that our assertion was not well comprehended, and can not accept it at all, it said in a statement.
Chief Cabinet Secretary Yoshihide Suga told reporters Tuesday that the country's nuclear watchdog had deemed the plant safe according to the world's strictest safety standards.
The government had no intention to change course on its planned nuclear restart, he said.
Takahama was one of two nuclear facilities granted approval to resume operations.
Sendai nuclear power plant in Kagoshima Prefecture has been granted approval to reopen by the prefecture's governor, although local residents are seeking to challenge this in court.
Analyst Henry said the renewable energy sector could benefit from the Takahama decision, as the country weighed solar and hydro power as alternatives.
Prior to the Fukushima disaster, about 30 % of Japan's energy was nuclear generated.
CNN's Junko Ogura contributed to this report from Tokyo.
","C2"
